Token	Count	Frequency
aep	3	4.538014951246593E-6
aeq	0	0.0
aer	13	1.96647314554019E-5
aes	14	2.1177403105817434E-5
aet	3	4.538014951246593E-6
aeu	6	9.076029902493185E-6
aev	0	0.0
aew	1	1.5126716504155309E-6
aex	0	0.0
aey	0	0.0
aez	1	1.5126716504155309E-6
af0	0	0.0
af1	0	0.0
af2	0	0.0
af3	0	0.0
af4	0	0.0
af5	0	0.0
af6	0	0.0
af7	0	0.0
af8	0	0.0
af9	0	0.0
afa	10	1.5126716504155309E-5
afb	0	0.0
afc	0	0.0
afd	0	0.0
afe	42	6.35322093174523E-5
aff	137	2.0723601610692774E-4
afg	0	0.0
afh	0	0.0
afi	12	1.815205980498637E-5
afj	0	0.0
afk	0	0.0
afl	4	6.0506866016621235E-6
afm	0	0.0
afn	0	0.0
afo	7	1.0588701552908717E-5
afp	0	0.0
afq	0	0.0
afr	7	1.0588701552908717E-5
afs	0	0.0
aft	351	5.309477492958513E-4
afu	1	1.5126716504155309E-6
afv	0	0.0
afw	0	0.0
afx	0	0.0
afy	1	1.5126716504155309E-6
afz	0	0.0
ag0	0	0.0
ag1	0	0.0
ag2	0	0.0
ag3	0	0.0
ag4	0	0.0
ag5	0	0.0
ag6	0	0.0
ag7	0	0.0
ag8	0	0.0
ag9	0	0.0
aga	306	4.6287752502715244E-4
agb	1	1.5126716504155309E-6
agc	0	0.0
agd	3	4.538014951246593E-6
age	1033	0.0015625898148792434
agf	1	1.5126716504155309E-6
agg	32	4.840549281329699E-5
agh	14	2.1177403105817434E-5
agi	84	1.270644186349046E-4
agj	0	0.0
agk	0	0.0
agl	11	1.663938815457084E-5
agm	13	1.96647314554019E-5
agn	110	1.663938815457084E-4
ago	93	1.4067846348864437E-4
agp	1	1.5126716504155309E-6
agq	0	0.0
agr	120	1.815205980498637E-4
ags	11	1.663938815457084E-5
agt	0	0.0
agu	78	1.1798838873241141E-4
agv	0	0.0
agw	0	0.0
agx	0	0.0
agy	2	3.0253433008310617E-6
agz	0	0.0
ah0	0	0.0
ah1	0	0.0
ah2	0	0.0
ah3	0	0.0
ah4	0	0.0
ah5	0	0.0
ah6	0	0.0
ah7	0	0.0
ah8	0	0.0
ah9	0	0.0
aha	43	6.504488096786782E-5
ahb	0	0.0
ahc	0	0.0
ahd	0	0.0
ahe	28	4.235480621163487E-5
ahf	0	0.0
ahg	0	0.0
ahh	2	3.0253433008310617E-6
ahi	14	2.1177403105817434E-5
ahj	0	0.0
ahk	0	0.0
ahl	5	7.563358252077654E-6
ahm	3	4.538014951246593E-6
ahn	2	3.0253433008310617E-6
aho	9	1.3614044853739779E-5
ahp	0	0.0
ahq	0	0.0
ahr	1	1.5126716504155309E-6
ahs	1	1.5126716504155309E-6
aht	0	0.0
ahu	6	9.076029902493185E-6
ahv	0	0.0
ahw	0	0.0
ahx	0	0.0
ahy	3	4.538014951246593E-6
ahz	0	0.0
ai0	0	0.0
ai1	0	0.0
ai2	0	0.0
ai3	0	0.0
ai4	0	0.0
ai5	0	0.0
ai6	0	0.0
ai7	0	0.0
ai8	0	0.0
ai9	0	0.0
aia	3	4.538014951246593E-6
aib	2	3.0253433008310617E-6
aic	20	3.0253433008310617E-5
aid	191	2.889202852293664E-4
aie	0	0.0
aif	2	3.0253433008310617E-6
aig	50	7.563358252077654E-5
aih	0	0.0
aii	2	3.0253433008310617E-6
aij	1	1.5126716504155309E-6
aik	2	3.0253433008310617E-6
ail	370	5.596885106537464E-4
aim	98	1.4824182174072204E-4
ain	1489	0.0022523680874687257
aio	5	7.563358252077654E-6
aip	5	7.563358252077654E-6
aiq	0	0.0
air	317	4.795169131817233E-4
ais	89	1.3462777688698225E-4
ait	89	1.3462777688698225E-4
aiu	0	0.0
aiv	4	6.0506866016621235E-6
aiw	12	1.815205980498637E-5
aix	0	0.0
aiy	3	4.538014951246593E-6
aiz	2	3.0253433008310617E-6
aj0	0	0.0
aj1	0	0.0
aj2	0	0.0
aj3	0	0.0
aj4	0	0.0
aj5	0	0.0
aj6	0	0.0
aj7	0	0.0
aj8	0	0.0
aj9	0	0.0
aja	4	6.0506866016621235E-6
ajb	0	0.0
ajc	0	0.0
ajd	1	1.5126716504155309E-6
aje	7	1.0588701552908717E-5
ajf	0	0.0
ajg	0	0.0
ajh	0	0.0
aji	12	1.815205980498637E-5
ajj	1	1.5126716504155309E-6
ajk	0	0.0
ajl	0	0.0
ajm	0	0.0
ajn	1	1.5126716504155309E-6
ajo	135	2.0421067280609667E-4
ajp	1	1.5126716504155309E-6
ajq	0	0.0
ajr	0	0.0
ajs	0	0.0
ajt	0	0.0
aju	3	4.538014951246593E-6
ajv	0	0.0
ajw	0	0.0
ajx	0	0.0
ajy	0	0.0
ajz	0	0.0
ak0	0	0.0
ak1	0	0.0
ak2	0	0.0
ak3	0	0.0
ak4	0	0.0
ak5	0	0.0
ak6	0	0.0
ak7	0	0.0
ak8	0	0.0
ak9	0	0.0
aka	28	4.235480621163487E-5
akb	1	1.5126716504155309E-6
akc	0	0.0
akd	3	4.538014951246593E-6
ake	539	8.153300195739712E-4
akf	1	1.5126716504155309E-6
akg	0	0.0
akh	8	1.2101373203324247E-5
aki	163	2.4656547901773154E-4
akj	0	0.0
akk	3	4.538014951246593E-6
akl	8	1.2101373203324247E-5
akm	0	0.0
akn	7	1.0588701552908717E-5
ako	9	1.3614044853739779E-5
akp	0	0.0
akq	0	0.0
akr	7	1.0588701552908717E-5
aks	28	4.235480621163487E-5
akt	5	7.563358252077654E-6
aku	7	1.0588701552908717E-5
akv	0	0.0
akw	1	1.5126716504155309E-6
akx	0	0.0
aky	1	1.5126716504155309E-6
akz	0	0.0
al0	0	0.0
al1	0	0.0
al2	0	0.0
al3	0	0.0
al4	0	0.0
al5	0	0.0
al6	0	0.0
al7	0	0.0
al8	0	0.0
al9	0	0.0
ala	190	2.874076135789509E-4
alb	42	6.35322093174523E-5
alc	66	9.983632892742504E-5
ald	66	9.983632892742504E-5
ale	399	6.035559885157969E-4
alf	88	1.3311510523656672E-4
alg	41	6.201953766703676E-5
alh	3	4.538014951246593E-6
ali	690	0.0010437434387867164
alj	0	0.0
alk	81	1.22526403683658E-4
all	2511	0.003798318514193398
alm	104	1.573178516432152E-4
aln	4	6.0506866016621235E-6
alo	178	2.692555537739645E-4
alp	19	2.8740761357895087E-5
alq	2	3.0253433008310617E-6
alr	48	7.260823921994548E-5
als	917	0.0013871199034310418
alt	296	4.4775080852299716E-4
alu	149	2.253880759119141E-4
alv	39	5.8994194366205705E-5
alw	47	7.109556756952996E-5
alx	0	0.0
aly	85	1.2857709028532013E-4
alz	3	4.538014951246593E-6
am0	0	0.0
am1	0	0.0
am2	0	0.0
am3	0	0.0
am4	0	0.0
am5	0	0.0
am6	0	0.0
am7	0	0.0
am8	0	0.0
am9	0	0.0
ama	146	2.208500609606675E-4
amb	61	9.227297067534738E-5
amc	1	1.5126716504155309E-6
amd	0	0.0
ame	1133	0.0017138569799207966
amf	0	0.0
amg	0	0.0
amh	2	3.0253433008310617E-6
ami	310	4.689282116288146E-4
amj	1	1.5126716504155309E-6
amk	2	3.0253433008310617E-6
aml	6	9.076029902493185E-6
amm	121	1.8303326970027923E-4
amn	7	1.0588701552908717E-5
amo	235	3.5547783784764975E-4
amp	412	6.232207199711987E-4
amq	0	0.0
amr	2	3.0253433008310617E-6
ams	108	1.6336853824487735E-4
amt	0	0.0
amu	20	3.0253433008310617E-5
amv	0	0.0
amw	1	1.5126716504155309E-6
amx	0	0.0
amy	5	7.563358252077654E-6
amz	1	1.5126716504155309E-6
an0	0	0.0
an1	0	0.0
an2	0	0.0
an3	0	0.0
an4	0	0.0
an5	0	0.0
an6	0	0.0
an7	0	0.0
an8	0	0.0
an9	0	0.0
ana	341	5.158210327916961E-4
anb	5	7.563358252077654E-6
anc	899	0.0013598918137235623
and	7338	0.011099984570749165
ane	291	4.401874502709195E-4
anf	4	6.0506866016621235E-6
ang	742	0.001122402364608324
anh	11	1.663938815457084E-5
ani	610	9.227297067534738E-4
anj	1	1.5126716504155309E-6
ank	223	3.373257780426634E-4
anl	11	1.663938815457084E-5
anm	5	7.563358252077654E-6
ann	329	4.976689729867097E-4
ano	191	2.889202852293664E-4
anp	1	1.5126716504155309E-6
anq	6	9.076029902493185E-6
anr	0	0.0
ans	765	0.0011571938125678812
ant	1145	0.0017320090397257828
anu	148	2.2387540426149858E-4
anv	8	1.2101373203324247E-5
anw	14	2.1177403105817434E-5
anx	7	1.0588701552908717E-5
any	717	0.0010845855733479356
anz	18	2.7228089707479557E-5
ao0	0	0.0
ao1	0	0.0
ao2	0	0.0
ao3	0	0.0
ao4	0	0.0
ao5	0	0.0
ao6	0	0.0
ao7	0	0.0
ao8	0	0.0
ao9	0	0.0
aoa	0	0.0
aob	0	0.0
aoc	0	0.0
aod	0	0.0
aoe	0	0.0
aof	0	0.0
aog	0	0.0
aoh	0	0.0
aoi	5	7.563358252077654E-6
aoj	0	0.0
aok	2	3.0253433008310617E-6
aol	3	4.538014951246593E-6
aom	0	0.0
aon	1	1.5126716504155309E-6
aoo	0	0.0
aop	2	3.0253433008310617E-6
aoq	0	0.0
aor	1	1.5126716504155309E-6
aos	9	1.3614044853739779E-5
aot	3	4.538014951246593E-6
aou	0	0.0
aov	0	0.0
aow	0	0.0
aox	1	1.5126716504155309E-6
aoy	0	0.0
aoz	1	1.5126716504155309E-6
ap0	0	0.0
ap1	0	0.0
ap2	0	0.0
ap3	0	0.0
ap4	0	0.0
ap5	0	0.0
ap6	0	0.0
ap7	0	0.0
ap8	0	0.0
ap9	0	0.0
apa	156	2.3597677746482282E-4
apb	0	0.0
apc	1	1.5126716504155309E-6
apd	0	0.0
ape	211	3.1917371823767703E-4
apf	0	0.0
apg	1	1.5126716504155309E-6
aph	154	2.3295143416399177E-4
api	115	1.7395723979778604E-4
apj	0	0.0
apk	0	0.0
apl	21	3.176610465872615E-5
apm	4	6.0506866016621235E-6
apn	2	3.0253433008310617E-6
apo	98	1.4824182174072204E-4
app	542	8.198680345252177E-4
apq	0	0.0
apr	2	3.0253433008310617E-6
aps	62	9.378564232576292E-5
apt	132	1.9967265785485007E-4
apu	4	6.0506866016621235E-6
apv	0	0.0
apw	0	0.0
apx	0	0.0
apy	10	1.5126716504155309E-5
apz	0	0.0
aq0	0	0.0
aq1	0	0.0
aq2	0	0.0
aq3	0	0.0
aq4	0	0.0
aq5	0	0.0
aq6	0	0.0
aq7	0	0.0
aq8	0	0.0
aq9	0	0.0
aqa	0	0.0
aqb	0	0.0
aqc	0	0.0
aqd	0	0.0
aqe	0	0.0
aqf	0	0.0
aqg	0	0.0
aqh	0	0.0
aqi	5	7.563358252077654E-6
aqj	0	0.0
aqk	0	0.0
aql	0	0.0
aqm	0	0.0
aqn	0	0.0
aqo	0	0.0
aqp	0	0.0
aqq	1	1.5126716504155309E-6
aqr	0	0.0
aqs	0	0.0
aqt	0	0.0
aqu	20	3.0253433008310617E-5
aqv	0	0.0
aqw	0	0.0
aqx	0	0.0
aqy	0	0.0
aqz	0	0.0
ar0	0	0.0
ar1	0	0.0
ar2	0	0.0
ar3	0	0.0
ar4	0	0.0
ar5	0	0.0
ar6	0	0.0
ar7	0	0.0
ar8	0	0.0
ar9	0	0.0
ara	451	6.822149143374044E-4
arb	106	1.6034319494404628E-4
arc	374	5.657391972554085E-4
ard	885	0.0013387144106177448
are	1963	0.0029693744497656873
arf	23	3.479144795955721E-5
arg	471	7.124683473457151E-4
arh	6	9.076029902493185E-6
ari	706	0.0010679461851933647
arj	4	6.0506866016621235E-6
ark	328	4.961563013362941E-4
arl	442	6.686008694836646E-4
arm	254	3.8421859920554486E-4
arn	160	2.4202746406648494E-4
aro	193	2.9194562853019745E-4
arp	45	6.807022426869888E-5
arq	2	3.0253433008310617E-6
arr	421	6.368347648249385E-4
ars	450	6.807022426869889E-4
art	1305	0.0019740365037922676
aru	6	9.076029902493185E-6
arv	29	4.38674778620504E-5
arw	17	2.5715418057064024E-5
arx	7	1.0588701552908717E-5
ary	723	0.0010936616032504289
arz	5	7.563358252077654E-6
as0	0	0.0
as1	0	0.0
as2	0	0.0
as3	0	0.0
as4	0	0.0
as5	0	0.0
as6	0	0.0
as7	0	0.0
as8	0	0.0
as9	0	0.0
asa	34	5.143083611412805E-5
asb	2	3.0253433008310617E-6
asc	45	6.807022426869888E-5
asd	0	0.0
ase	754	0.0011405544244133103
asf	0	0.0
asg	3	4.538014951246593E-6
ash	125	1.8908395630194135E-4
asi	288	4.356494353196729E-4
asj	1	1.5126716504155309E-6
ask	85	1.2857709028532013E-4
asl	5	7.563358252077654E-6
asm	28	4.235480621163487E-5
asn	8	1.2101373203324247E-5
aso	190	2.874076135789509E-4
asp	55	8.31969407728542E-5
asq	3	4.538014951246593E-6
asr	1	1.5126716504155309E-6
ass	734	0.0011103009914049996
ast	888	0.0013432524255689914
asu	124	1.8757128465152583E-4
asv	0	0.0
asw	1	1.5126716504155309E-6
asx	0	0.0
asy	42	6.35322093174523E-5
asz	0	0.0
at0	0	0.0
at1	0	0.0
at2	0	0.0
at3	0	0.0
at4	0	0.0
at5	0	0.0
at6	0	0.0
at7	0	0.0
at8	0	0.0
at9	0	0.0
ata	177	2.6774288212354897E-4
atb	1	1.5126716504155309E-6
atc	103	1.5580517999279968E-4
atd	0	0.0
ate	3136	0.004743738295703105
atf	14	2.1177403105817434E-5
atg	0	0.0
ath	561	8.486087958831128E-4
ati	3861	0.005840425242254365
atj	1	1.5126716504155309E-6
atk	1	1.5126716504155309E-6
atl	21	3.176610465872615E-5
atm	49	7.412091087036102E-5
atn	6	9.076029902493185E-6
ato	293	4.4321279357175053E-4
atp	1	1.5126716504155309E-6
atq	0	0.0
atr	92	1.3916579183822884E-4
ats	77	1.1647571708199589E-4
att	612	9.257550500543049E-4
atu	468	7.079303323944685E-4
atv	2	3.0253433008310617E-6
atw	0	0.0
atx	0	0.0
aty	12	1.815205980498637E-5
atz	11	1.663938815457084E-5
au0	0	0.0
au1	0	0.0
au2	0	0.0
au3	0	0.0
au4	0	0.0
au5	0	0.0
au6	0	0.0
au7	0	0.0
au8	0	0.0
au9	0	0.0
aua	1	1.5126716504155309E-6
aub	5	7.563358252077654E-6
auc	30	4.538014951246593E-5
aud	84	1.270644186349046E-4
aue	3	4.538014951246593E-6
auf	1	1.5126716504155309E-6
aug	81	1.22526403683658E-4
auh	3	4.538014951246593E-6
aui	0	0.0
auj	0	0.0
auk	3	4.538014951246593E-6
aul	102	1.5429250834238416E-4
aum	13	1.96647314554019E-5
aun	50	7.563358252077654E-5
auo	0	0.0
aup	3	4.538014951246593E-6
auq	2	3.0253433008310617E-6
aur	40	6.0506866016621235E-5
aus	452	6.8372758598782E-4
aut	219	3.3127509144100127E-4
auu	0	0.0
auv	10	1.5126716504155309E-5
auw	1	1.5126716504155309E-6
aux	10	1.5126716504155309E-5
auy	0	0.0
auz	0	0.0
av0	0	0.0
av1	0	0.0
av2	0	0.0
av3	0	0.0
av4	0	0.0
av5	0	0.0
av6	0	0.0
av7	0	0.0
av8	0	0.0
av9	0	0.0
ava	166	2.511034939689781E-4
avb	0	0.0
avc	0	0.0
avd	0	0.0
ave	1053	0.001592843247887554
avf	0	0.0
avg	0	0.0
avh	0	0.0
avi	280	4.235480621163487E-4
avj	0	0.0
avk	0	0.0
avl	0	0.0
avm	0	0.0
avn	4	6.0506866016621235E-6
avo	96	1.4521647843989096E-4
avp	0	0.0
avq	0	0.0
avr	7	1.0588701552908717E-5
avs	0	0.0
avt	0	0.0
avu	6	9.076029902493185E-6
avv	0	0.0
avw	0	0.0
avx	0	0.0
avy	54	8.168426912243868E-5
avz	0	0.0
aw0	0	0.0
aw1	0	0.0
aw2	0	0.0
aw3	0	0.0
aw4	0	0.0
aw5	0	0.0
aw6	0	0.0
aw7	0	0.0
aw8	0	0.0
aw9	0	0.0
awa	142	2.1479937435900538E-4
awb	3	4.538014951246593E-6
awc	3	4.538014951246593E-6
awd	2	3.0253433008310617E-6
awe	16	2.4202746406648494E-5
awf	3	4.538014951246593E-6
awg	0	0.0
awh	3	4.538014951246593E-6
awi	28	4.235480621163487E-5
awj	0	0.0
awk	21	3.176610465872615E-5
awl	13	1.96647314554019E-5
awm	0	0.0
awn	42	6.35322093174523E-5
awo	2	3.0253433008310617E-6
awp	0	0.0
awq	0	0.0
awr	9	1.3614044853739779E-5
aws	48	7.260823921994548E-5
awt	1	1.5126716504155309E-6
awu	0	0.0
awv	0	0.0
aww	0	0.0
awx	0	0.0
awy	11	1.663938815457084E-5
awz	0	0.0
ax0	0	0.0
ax1	0	0.0
ax2	0	0.0
ax3	0	0.0
ax4	0	0.0
ax5	0	0.0
ax6	0	0.0
ax7	0	0.0
ax8	0	0.0
ax9	0	0.0
axa	12	1.815205980498637E-5
axb	0	0.0
axc	1	1.5126716504155309E-6
axd	0	0.0
axe	25	3.781679126038827E-5
axf	0	0.0
axg	0	0.0
axh	0	0.0
axi	72	1.0891235882991823E-4
axj	0	0.0
axk	0	0.0
axl	1	1.5126716504155309E-6
axm	0	0.0
axn	0	0.0
axo	20	3.0253433008310617E-5
axp	1	1.5126716504155309E-6
axq	0	0.0
axr	0	0.0
axs	1	1.5126716504155309E-6
axt	0	0.0
axu	0	0.0
axv	0	0.0
axw	1	1.5126716504155309E-6
axx	0	0.0
axy	9	1.3614044853739779E-5
axz	0	0.0
ay0	0	0.0
ay1	0	0.0
ay2	0	0.0
ay3	0	0.0
ay4	0	0.0
ay5	0	0.0
ay6	0	0.0
ay7	0	0.0
ay8	0	0.0
ay9	0	0.0
aya	32	4.840549281329699E-5
ayb	9	1.3614044853739779E-5
ayc	0	0.0
ayd	8	1.2101373203324247E-5
aye	233	3.524524945468187E-4
ayf	3	4.538014951246593E-6
ayg	1	1.5126716504155309E-6
ayh	2	3.0253433008310617E-6
ayi	81	1.22526403683658E-4
ayj	0	0.0
ayk	0	0.0
ayl	26	3.93294629108038E-5
aym	12	1.815205980498637E-5
ayn	14	2.1177403105817434E-5
ayo	38	5.7481522715790175E-5
ayp	2	3.0253433008310617E-6
ayq	0	0.0
ayr	2	3.0253433008310617E-6
ays	261	3.9480730075845357E-4
ayt	5	7.563358252077654E-6
ayu	4	6.0506866016621235E-6
ayv	0	0.0
ayw	3	4.538014951246593E-6
ayx	0	0.0
ayy	2	3.0253433008310617E-6
ayz	0	0.0
az0	0	0.0
az1	0	0.0
az2	0	0.0
az3	0	0.0
az4	0	0.0
az5	0	0.0
az6	0	0.0
az7	0	0.0
az8	0	0.0
az9	0	0.0
aza	20	3.0253433008310617E-5
azb	0	0.0
azc	0	0.0
azd	3	4.538014951246593E-6
aze	6	9.076029902493185E-6
azf	0	0.0
azg	0	0.0
azh	0	0.0
azi	81	1.22526403683658E-4
azj	0	0.0
azk	0	0.0
azl	0	0.0
azm	1	1.5126716504155309E-6
azn	2	3.0253433008310617E-6
azo	4	6.0506866016621235E-6
azp	0	0.0
azq	0	0.0
azr	2	3.0253433008310617E-6
azs	0	0.0
azt	0	0.0
azu	0	0.0
azv	0	0.0
azw	0	0.0
azx	0	0.0
azy	4	6.0506866016621235E-6
azz	24	3.630411960997274E-5
b00	0	0.0
b01	0	0.0
b02	0	0.0
b03	0	0.0
b04	0	0.0
b05	0	0.0
b06	0	0.0
b07	0	0.0
b08	0	0.0
b09	0	0.0
b0a	0	0.0
b0b	0	0.0
b0c	0	0.0
b0d	0	0.0
b0e	0	0.0
b0f	0	0.0
b0g	0	0.0
b0h	0	0.0
b0i	0	0.0
b0j	0	0.0
b0k	0	0.0
b0l	0	0.0
b0m	0	0.0
b0n	0	0.0
b0o	0	0.0
b0p	0	0.0
b0q	0	0.0
b0r	0	0.0
b0s	0	0.0
b0t	0	0.0
b0u	0	0.0
b0v	0	0.0
b0w	0	0.0
b0x	0	0.0
b0y	0	0.0
b0z	0	0.0
b10	0	0.0
b11	0	0.0
b12	0	0.0
b13	0	0.0
b14	0	0.0
b15	0	0.0
b16	0	0.0
b17	0	0.0
b18	0	0.0
b19	0	0.0
b1a	0	0.0
b1b	0	0.0
b1c	0	0.0
b1d	0	0.0
b1e	0	0.0
b1f	0	0.0
b1g	0	0.0
b1h	0	0.0
b1i	0	0.0
b1j	0	0.0
b1k	0	0.0
b1l	0	0.0
b1m	0	0.0
b1n	0	0.0
b1o	0	0.0
b1p	0	0.0
b1q	0	0.0
b1r	0	0.0
b1s	0	0.0
b1t	0	0.0
b1u	0	0.0
b1v	0	0.0
b1w	0	0.0
b1x	0	0.0
b1y	0	0.0
b1z	0	0.0
b20	0	0.0
b21	0	0.0
b22	0	0.0
b23	0	0.0
b24	0	0.0
b25	0	0.0
b26	0	0.0
b27	0	0.0
b28	0	0.0
b29	0	0.0
b2a	0	0.0
b2b	0	0.0
b2c	0	0.0
b2d	0	0.0
b2e	0	0.0
b2f	0	0.0
b2g	0	0.0
b2h	0	0.0
b2i	0	0.0
b2j	0	0.0
b2k	0	0.0
b2l	0	0.0
b2m	0	0.0
b2n	0	0.0
b2o	0	0.0
b2p	0	0.0
b2q	0	0.0
b2r	0	0.0
b2s	0	0.0
b2t	0	0.0
b2u	0	0.0
b2v	0	0.0
b2w	0	0.0
b2x	0	0.0
b2y	0	0.0
b2z	0	0.0
b30	0	0.0
b31	0	0.0
b32	0	0.0
b33	0	0.0
b34	0	0.0
b35	0	0.0
b36	0	0.0
b37	0	0.0
b38	0	0.0
b39	0	0.0
b3a	0	0.0
b3b	0	0.0
b3c	0	0.0
b3d	0	0.0
b3e	0	0.0
b3f	0	0.0
b3g	0	0.0
b3h	0	0.0
b3i	0	0.0
b3j	0	0.0
b3k	0	0.0
b3l	0	0.0
b3m	0	0.0
b3n	0	0.0
b3o	0	0.0
b3p	0	0.0
b3q	0	0.0
b3r	0	0.0
b3s	0	0.0
b3t	0	0.0
b3u	0	0.0
b3v	0	0.0
b3w	0	0.0
b3x	0	0.0
b3y	0	0.0
b3z	0	0.0
b40	0	0.0
b41	0	0.0
b42	0	0.0
b43	0	0.0
b44	0	0.0
b45	0	0.0
b46	0	0.0
b47	0	0.0
b48	0	0.0
b49	0	0.0
b4a	0	0.0
b4b	0	0.0
b4c	0	0.0
b4d	0	0.0
b4e	0	0.0
b4f	0	0.0
b4g	0	0.0
b4h	0	0.0
b4i	0	0.0
b4j	0	0.0
b4k	0	0.0
b4l	0	0.0
b4m	0	0.0
b4n	0	0.0
b4o	0	0.0
b4p	0	0.0
b4q	0	0.0
b4r	0	0.0
b4s	0	0.0
b4t	0	0.0
b4u	0	0.0
b4v	0	0.0
b4w	0	0.0
b4x	0	0.0
b4y	0	0.0
b4z	0	0.0
b50	0	0.0
b51	0	0.0
b52	0	0.0
b53	0	0.0
b54	0	0.0
b55	0	0.0
b56	0	0.0
b57	0	0.0
b58	0	0.0
b59	0	0.0
b5a	0	0.0
b5b	0	0.0
b5c	0	0.0
b5d	0	0.0
b5e	0	0.0
b5f	0	0.0
b5g	0	0.0
b5h	0	0.0
b5i	0	0.0
b5j	0	0.0
b5k	0	0.0
b5l	0	0.0
b5m	0	0.0
b5n	0	0.0
b5o	0	0.0
b5p	0	0.0
b5q	0	0.0
b5r	0	0.0
b5s	0	0.0
b5t	0	0.0
b5u	0	0.0
b5v	0	0.0
b5w	0	0.0
b5x	0	0.0
b5y	0	0.0
b5z	0	0.0
b60	0	0.0
b61	0	0.0
b62	0	0.0
b63	0	0.0
b64	0	0.0
b65	0	0.0
b66	0	0.0
b67	0	0.0
b68	0	0.0
b69	0	0.0
b6a	0	0.0
b6b	0	0.0
b6c	0	0.0
b6d	0	0.0
b6e	0	0.0
b6f	0	0.0
b6g	0	0.0
b6h	0	0.0
b6i	0	0.0
b6j	0	0.0
b6k	0	0.0
b6l	0	0.0
b6m	0	0.0
b6n	0	0.0
b6o	0	0.0
b6p	0	0.0
b6q	0	0.0
b6r	0	0.0
b6s	0	0.0
b6t	0	0.0
b6u	0	0.0
b6v	0	0.0
b6w	0	0.0
b6x	0	0.0
b6y	0	0.0
b6z	0	0.0
b70	0	0.0
b71	0	0.0
b72	0	0.0
b73	0	0.0
b74	0	0.0
b75	0	0.0
b76	0	0.0
b77	0	0.0
b78	0	0.0
b79	0	0.0
b7a	0	0.0
b7b	0	0.0
b7c	0	0.0
b7d	0	0.0
b7e	0	0.0
b7f	0	0.0
b7g	0	0.0
b7h	0	0.0
b7i	0	0.0
b7j	0	0.0
b7k	0	0.0
b7l	0	0.0
b7m	0	0.0
b7n	0	0.0
b7o	0	0.0
b7p	0	0.0
b7q	0	0.0
b7r	0	0.0
b7s	0	0.0
b7t	0	0.0
b7u	0	0.0
b7v	0	0.0
b7w	0	0.0
b7x	0	0.0
b7y	0	0.0
b7z	0	0.0
b80	0	0.0
b81	0	0.0
b82	0	0.0
b83	0	0.0
b84	0	0.0
b85	0	0.0
b86	0	0.0
b87	0	0.0
b88	0	0.0
b89	0	0.0
b8a	0	0.0
b8b	0	0.0
b8c	0	0.0
b8d	0	0.0
b8e	0	0.0
b8f	0	0.0
b8g	0	0.0
b8h	0	0.0
b8i	0	0.0
b8j	0	0.0
b8k	0	0.0
b8l	0	0.0
b8m	0	0.0
b8n	0	0.0
b8o	0	0.0
b8p	0	0.0
b8q	0	0.0
b8r	0	0.0
b8s	0	0.0
b8t	0	0.0
b8u	0	0.0
b8v	0	0.0
b8w	0	0.0
b8x	0	0.0
b8y	0	0.0
b8z	0	0.0
b90	0	0.0
b91	0	0.0
b92	0	0.0
b93	0	0.0
b94	0	0.0
b95	0	0.0
b96	0	0.0
b97	0	0.0
b98	0	0.0
b99	0	0.0
b9a	0	0.0
b9b	0	0.0
b9c	0	0.0
b9d	0	0.0
b9e	0	0.0
b9f	0	0.0
b9g	0	0.0
b9h	0	0.0
b9i	0	0.0
b9j	0	0.0
b9k	0	0.0
b9l	0	0.0
b9m	0	0.0
b9n	0	0.0
b9o	0	0.0
b9p	0	0.0
b9q	0	0.0
b9r	0	0.0
b9s	0	0.0
b9t	0	0.0
b9u	0	0.0
b9v	0	0.0
b9w	0	0.0
b9x	0	0.0
b9y	0	0.0
b9z	0	0.0
ba0	0	0.0
ba1	0	0.0
ba2	0	0.0
ba3	0	0.0
ba4	0	0.0
ba5	0	0.0
ba6	0	0.0
ba7	0	0.0
ba8	0	0.0
ba9	0	0.0
baa	2	3.0253433008310617E-6
bab	57	8.622228407368526E-5
bac	231	3.4942715124598766E-4
bad	31	4.689282116288146E-5
bae	1	1.5126716504155309E-6
baf	0	0.0
bag	11	1.663938815457084E-5
bah	1	1.5126716504155309E-6
bai	10	1.5126716504155309E-5
baj	0	0.0
bak	7	1.0588701552908717E-5
bal	150	2.2690074756232962E-4
bam	3	4.538014951246593E-6
ban	235	3.5547783784764975E-4
bao	0	0.0
bap	11	1.663938815457084E-5
baq	0	0.0
bar	82	1.2403907533407353E-4
bas	313	4.7346622658006116E-4
bat	142	2.1479937435900538E-4
bau	2	3.0253433008310617E-6
bav	0	0.0
baw	2	3.0253433008310617E-6
bax	0	0.0
bay	9	1.3614044853739779E-5
baz	0	0.0
bb0	0	0.0
bb1	0	0.0
bb2	0	0.0
bb3	0	0.0
bb4	0	0.0
bb5	0	0.0
bb6	0	0.0
bb7	0	0.0
bb8	0	0.0
bb9	0	0.0
bba	13	1.96647314554019E-5
bbb	0	0.0
bbc	0	0.0
bbd	0	0.0
bbe	41	6.201953766703676E-5
bbf	0	0.0
bbg	0	0.0
bbh	0	0.0
bbi	16	2.4202746406648494E-5
bbj	0	0.0
bbk	0	0.0
bbl	18	2.7228089707479557E-5
bbm	0	0.0
bbn	0	0.0
bbo	7	1.0588701552908717E-5
bbp	0	0.0
bbq	0	0.0
bbr	6	9.076029902493185E-6
bbs	1	1.5126716504155309E-6
